,Vertex,Edge,inputEncode,outputDecode,inputEdgeEncode,vertexFeatures,vertexHiddenLayout,feedThroughVertexFeatures,edgeMLP,edgeFeatures,edgeHiddenLayout,feedThroughEdgeFeatures,messagelayout,parameters,seed,file,entry,r2,l2,psnr,min,max,q1,q3,std
7,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4],0,False,[1 1 1],[4 4],0,[8],173,901403061,perlin_960745502,3,0.2493173837049132,0.01459516,12.009263133004563,3.8982373e-11,0.22786282,7.290711437235586e-05,0.005294937756843865,0.03979351
8,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4],0,False,[1 1 1],[4 4],0,[8],173,901403061,perlin_759352143,0,0.3559278754946943,0.0860081,8.476466387824843,1.2523338e-10,0.6127011,0.00019500088092172518,0.12156932428479195,0.15307258
9,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4],0,False,[1 1 1],[4 4],0,[8],173,901403061,perlin_759352143,1,0.3868938100533682,0.050174035,11.280187142845236,4.1075143e-09,0.6670044,0.00016608972146059386,0.05362005438655615,0.11676222
10,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4],0,False,[1 1 1],[4 4],0,[8],173,901403061,perlin_759352143,2,0.475195738476366,0.030545237,7.752409148892515,2.7727518e-10,0.62370974,0.00011495764374558348,0.0259946146979928,0.06972291
11,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4],0,False,[1 1 1],[4 4],0,[8],173,901403061,perlin_759352143,3,0.4852743242456232,0.018479645,10.463061825819404,2.7045255e-11,0.61764014,0.0001259223536180798,0.021458780858665705,0.045780916
12,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4],0,False,[1 1 1],[4 4],0,[8],173,901403061,perlin_37078787,0,0.3858688303839467,0.09756636,11.266906148068902,4.70074e-12,1.3155736,6.687707173114177e-05,0.0620570108294487,0.24463627
13,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4],0,False,[1 1 1],[4 4],0,[8],173,901403061,perlin_37078787,1,0.506737604846702,0.052754175,11.039008721428644,3.8396508e-10,0.6560357,5.7722380915947724e-05,0.058593383990228176,0.107725546
14,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4],0,False,[1 1 1],[4 4],0,[8],173,901403061,perlin_37078787,2,0.6559829093209173,0.020547682,15.438204908002874,3.3686443e-11,0.39341223,7.27364076738013e-05,0.028867927379906178,0.04278894
15,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4],0,False,[1 1 1],[4 4],0,[8],173,901403061,perlin_37078787,3,0.23048537138054914,0.037627853,12.969381207992608,4.8011595e-11,0.7526286,3.060972630919423e-05,0.013657641597092152,0.11046882
0,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,376563683,perlin_433611252,0,0.9810494447036081,0.004462576,23.167557936988146,6.0451644e-12,0.11448354,0.00019614748453022912,0.0032642485457472503,0.010018771
1,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,376563683,perlin_433611252,1,0.9586876971094539,0.0026284286,21.394920960895327,5.5933835e-09,0.07149326,0.00031765147286932915,0.0034810584620572627,0.0048914114
2,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,376563683,perlin_433611252,2,0.9797737907848614,0.0029616137,23.98291979237985,3.326619e-10,0.048288487,0.00020031915119034238,0.003666796663310379,0.005024038
3,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,376563683,perlin_433611252,3,0.969623153337363,0.004087152,25.076740843777017,6.645573e-12,0.20995262,7.512007869081572e-05,0.0017104355792980641,0.015250659
4,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,376563683,perlin_960745502,0,0.9874044815677667,0.0029134406,23.654246361787994,1.0073942e-11,0.10089585,0.00010802508222695906,0.0028068459359928966,0.007592337
5,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,376563683,perlin_960745502,1,0.9909659892648299,0.0015100563,24.033641442512604,5.712799e-10,0.015114685,0.00011644471487670671,0.002151198103092611,0.0020888087
6,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,376563683,perlin_960745502,2,0.9521198724790404,0.0018758024,19.88943759735065,6.1668226e-11,0.1077256,7.656551133550238e-05,0.001299288443988189,0.00868612
7,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,376563683,perlin_960745502,3,0.9369328402237203,0.0012261844,22.765794309062755,1.0318743e-08,0.01950177,0.00017961006960831583,0.0016823412734083831,0.00173772
8,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,376563683,perlin_759352143,0,0.9867068771787194,0.001775137,25.329542092456343,1.3989032e-11,0.07230747,8.68814986461075e-05,0.0011909656750503927,0.0060726767
9,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,376563683,perlin_759352143,1,0.9723661213396277,0.0022614405,24.7411259689421,6.341816e-12,0.25984597,5.975820567982737e-05,0.0009801712294574827,0.015870336
10,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,376563683,perlin_759352143,2,0.9726460742216849,0.0015920834,20.582185645467913,4.3396486e-10,0.14898425,7.872627429605927e-05,0.0008883835980668664,0.008935884
11,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,376563683,perlin_759352143,3,0.9742207361692355,0.00092552544,23.466114804354028,4.3970383e-11,0.018898774,5.081231938675046e-05,0.0008846525306580588,0.0020227742
12,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,376563683,perlin_37078787,0,0.9821403839872194,0.0028373383,26.63079659088571,3.342946e-10,0.43712458,5.188063187233638e-05,0.000938529905397445,0.025895031
13,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,376563683,perlin_37078787,1,0.9860462199833372,0.0014923501,26.522869535754108,3.7343906e-09,0.12332334,4.888174680672819e-05,0.0008432449249085039,0.007883493
14,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,376563683,perlin_37078787,2,0.982936432137853,0.0010191842,28.48330614692244,1.606737e-11,0.048505735,7.792173892084975e-05,0.0008990489150164649,0.0033991581
15,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,376563683,perlin_37078787,3,0.9818480977227021,0.00088759477,29.24232820229114,8.9816155e-11,0.05869992,5.121190224599559e-05,0.0007418976892950013,0.0036726505
0,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,276731990,perlin_433611252,0,0.9452226372555976,0.012899261,18.55776627812294,1.5076296e-10,0.7616562,0.00025983090745285153,0.011580841848626733,0.046487495
1,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,276731990,perlin_433611252,1,0.9440815818111982,0.0035577193,20.08016534583248,4.863665e-12,0.15374595,0.00030204283393686637,0.004014684935100377,0.007877287
2,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,276731990,perlin_433611252,2,0.9399901827928144,0.00878691,19.25984195907629,4.0647684e-08,0.71505713,0.0002745827805483714,0.005476675927639008,0.033630252
3,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,276731990,perlin_433611252,3,0.9475291415230195,0.0070598633,22.702986546188693,1.11932685e-10,0.098036304,0.00024245753957075067,0.007923673372715712,0.014120945
4,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,276731990,perlin_960745502,0,0.9771063775725435,0.005295472,21.05926178906749,3.240217e-10,0.6965975,0.0001462653381167911,0.00189540145220235,0.03998778
5,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,276731990,perlin_960745502,1,0.9808336792971684,0.003203696,20.767058860124294,2.2228654e-09,0.37190983,0.00016255527589237317,0.0016377806023228914,0.022164814
6,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,276731990,perlin_960745502,2,0.9689346220102495,0.00121705,21.768223662690367,8.913958e-09,0.061400488,0.00010084322821057867,0.0011559489939827472,0.0041765207
7,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,276731990,perlin_960745502,3,0.9333324306336704,0.0012961854,22.524680428880764,1.9984014e-11,0.13222308,0.00016556170885451138,0.0013480268535204232,0.005598846
8,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,276731990,perlin_759352143,0,0.9841953640711028,0.0021105194,24.577967169974713,2.9611048e-08,0.07532787,0.00032875641772989184,0.0026708425139077008,0.0037623597
9,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,276731990,perlin_759352143,1,0.9687376339826866,0.0025583808,24.205325845902536,1.6379467e-09,0.38697726,0.0002459503957652487,0.002347413683310151,0.016585262
10,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,276731990,perlin_759352143,2,0.9720382206390029,0.0016274623,20.48673447515761,3.7065107e-10,0.05362395,0.00016185467393370345,0.0017980978882405907,0.003865988
11,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,276731990,perlin_759352143,3,0.9636582464683763,0.0013047392,21.974760839617712,1.7408297e-11,0.030825708,0.0001346146091236733,0.001605292723979801,0.0022054068
12,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,276731990,perlin_37078787,0,0.9664381807659188,0.00533193,23.891063071050638,1.991316e-10,0.9809891,0.0001804175590223167,0.0023517057998105884,0.05182701
13,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,276731990,perlin_37078787,1,0.9749942141963136,0.0026743566,23.989383823134823,1.2028067e-10,0.4171943,6.816458517278079e-05,0.0010545711556915194,0.023242613
14,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,276731990,perlin_37078787,2,0.9738376363793962,0.0015626432,26.627234681202886,1.9745294e-10,0.2001495,7.744688264210708e-05,0.0012030208599753678,0.0117422715
15,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,276731990,perlin_37078787,3,0.9864602680134084,0.000662068,30.515450060155263,4.2597925e-11,0.012571035,5.430776309367502e-05,0.0007980037771631032,0.0010909812
0,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,34492210,perlin_433611252,0,0.9672689931535097,0.0077076694,20.79418307929739,2.4071799e-08,0.10268947,0.0012226318940520287,0.010349827352911234,0.010728564
1,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,34492210,perlin_433611252,1,0.8352168975342654,0.01048406,15.386587976382033,3.8876863e-08,0.22232035,0.003089098958298564,0.014285018434748054,0.015269417
2,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,34492210,perlin_433611252,2,0.9587833790290852,0.006035126,20.891340138047365,5.884605e-09,0.16456911,0.0006562585476785898,0.006162166246213019,0.012454997
3,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,34492210,perlin_433611252,3,0.9327008532771911,0.009054984,21.622072519207837,9.151879e-09,0.439767,0.001253478869330138,0.008538335328921676,0.030266415
4,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,34492210,perlin_960745502,0,0.988724280972452,0.002608161,24.134964815443052,3.2605527e-09,0.1800209,0.0002435013884678483,0.0025423463084734976,0.010724489
5,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,34492210,perlin_960745502,1,0.9917639917831651,0.0013766682,24.435278695220536,8.5353946e-11,0.04521764,0.000148916311445646,0.0017774308216758072,0.0030777184
6,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,34492210,perlin_960745502,2,0.9625876066135906,0.0014657073,20.960835110308103,8.645884e-11,0.14016105,5.150506149220746e-05,0.0007344114710576832,0.009412071
7,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,34492210,perlin_960745502,3,0.957701466831356,0.00082238996,24.500574308382554,4.8899906e-10,0.04426597,7.651051782886498e-05,0.0008392818563152105,0.0026399558
8,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,34492210,perlin_759352143,0,0.9907597423562818,0.0012339256,26.90897097406765,8.881784e-14,0.03613481,7.347892278630752e-05,0.0010990619484800845,0.0033904125
9,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,34492210,perlin_759352143,1,0.9790828881145078,0.0017117686,25.95052696129803,3.283276e-10,0.23377393,7.301120785996318e-05,0.0009835906967055053,0.0138054285
10,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,34492210,perlin_759352143,2,0.9810532886177769,0.0011027574,22.1770435896353,1.9287327e-10,0.09760157,5.00629139423836e-05,0.0006766941223759204,0.006434925
11,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,34492210,perlin_759352143,3,0.9814144117605843,0.0006672585,24.887057009893745,9.240608e-12,0.029408662,4.287277261028066e-05,0.0006136274023447186,0.0019892203
12,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,34492210,perlin_37078787,0,0.981565979282011,0.0029285934,26.49331617270039,2.0293456e-10,0.4977332,8.99455371836666e-05,0.000998038420220837,0.029913029
13,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,34492210,perlin_37078787,1,0.9857018791990619,0.0015291772,26.41699850205469,1.1992576e-09,0.1590408,6.676629709545523e-05,0.0010742290469352156,0.009783254
14,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,34492210,perlin_37078787,2,0.9772971038784907,0.0013560138,27.243191767312652,1.7657875e-09,0.07129582,9.948493061529007e-05,0.0012331512698438019,0.0055327895
15,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,34492210,perlin_37078787,3,0.9753783557231424,0.0012039533,27.918378825752185,2.2382451e-10,0.098418474,8.775612332101446e-05,0.0010853917337954044,0.0059015183
0,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,901403061,perlin_433611252,0,0.9807499464826996,0.0045331037,23.099457883419664,1.5592949e-10,0.16899157,9.118360321735963e-05,0.003277251322288066,0.011896604
1,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,901403061,perlin_433611252,1,0.7559091966305745,0.015529885,13.680199490972678,2.588969e-08,0.11335298,0.008505147881805897,0.021885042544454336,0.011447123
2,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,901403061,perlin_433611252,2,0.958285375847514,0.006108045,20.839181167429945,2.3192204e-10,0.055306867,0.0003908180005964823,0.008759524440392852,0.008158345
3,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,901403061,perlin_433611252,3,0.9419799930489479,0.007806492,22.266390132416266,2.2369386e-09,0.26503518,0.0004917570913676172,0.01132677379064262,0.019641483
4,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,901403061,perlin_960745502,0,0.9913620047398631,0.0019980352,25.29227749466188,4.119025e-10,0.14782421,5.527271787286736e-05,0.0011057948577217758,0.010091212
5,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,901403061,perlin_960745502,1,0.9943450483104316,0.00094523863,26.068157645515715,4.9761875e-09,0.031665012,6.574144390469883e-05,0.0008999708661576733,0.0028205682
6,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,901403061,perlin_960745502,2,0.974582473131767,0.0009957838,22.63965712680583,1.2892887e-10,0.081509136,3.7507871638808865e-05,0.0005495960940606892,0.0058559002
7,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,901403061,perlin_960745502,3,0.9748444648021686,0.00048908696,26.757491422431066,3.469447e-12,0.007946726,4.931749208481051e-05,0.0005615080735879019,0.00079983886
8,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,901403061,perlin_759352143,0,0.9887918997089261,0.0014967073,26.070491236512204,4.2286175e-10,0.101330474,5.935685385338729e-05,0.0009343896672362462,0.0075075943
9,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,901403061,perlin_759352143,1,0.9744504496991229,0.002090868,25.081710284162128,2.042102e-10,0.29639092,6.17785335634835e-05,0.0008182513120118529,0.01643273
10,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,901403061,perlin_759352143,2,0.9745325700917143,0.0014822835,20.892530923149636,1.37669875e-11,0.18118101,4.806669767276617e-05,0.0006731379980919883,0.011193941
11,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,901403061,perlin_759352143,3,0.9809101923570944,0.000685361,24.770804555169338,1.6187052e-13,0.034966685,4.115493811696069e-05,0.0005457658262457699,0.0025909634
12,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,901403061,perlin_37078787,0,0.9844970574897982,0.002462936,27.245375446843948,3.4697154e-09,0.35954383,6.679927719233092e-05,0.0010699656268116087,0.019343799
13,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,901403061,perlin_37078787,1,0.988638496652575,0.0012151074,27.415430575667322,7.677059e-11,0.085733205,7.848269888199866e-05,0.00103023971314542,0.0049161906
14,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,901403061,perlin_37078787,2,0.9828457064038942,0.0010246031,28.46027622307836,4.4168225e-11,0.10327441,5.584610062214779e-05,0.000796078413259238,0.006249379
15,MP-PDE,MP-PDE,False,False,False,[1 1],[16 16],0,False,[1 1 1],[16 16],0,[8],1049,901403061,perlin_37078787,3,0.9751372161185077,0.0012157445,27.876052612923058,1.330216e-10,0.13993663,5.915557721891673e-05,0.000752588442992419,0.00871364
0,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,376563683,perlin_433611252,0,0.9263444082496041,0.017344804,17.2717198350716,4.2987836e-13,0.1632615,0.00249068794073537,0.01948007196187973,0.027011683
1,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,376563683,perlin_433611252,1,0.9213927990931892,0.005001257,18.60109072936685,2.9874379e-09,0.385538,0.00022254418217926286,0.003218330559320748,0.028589705
2,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,376563683,perlin_433611252,2,0.9174449305129062,0.012088089,17.874626831491977,1.0321379e-09,0.3044139,0.0006667580746579915,0.007481412845663726,0.03094773
3,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,376563683,perlin_433611252,3,0.8983195560908108,0.013680927,19.829794480157116,2.4011726e-08,0.60744,0.0002642345061758533,0.007213439559563994,0.051609334
4,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,376563683,perlin_960745502,0,0.9777056233114603,0.0051568616,21.174454175989524,1.8630786e-10,0.24808328,0.00021850791745237075,0.00280288775684312,0.019874582
5,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,376563683,perlin_960745502,1,0.97890027979698,0.0035268685,20.34967966454459,4.863665e-10,0.20415975,0.0001771799143170938,0.0025465863873250782,0.013243279
6,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,376563683,perlin_960745502,2,0.957713826205652,0.0016566478,20.429006967689705,3.0925982e-09,0.0778394,0.00010121164268639404,0.001412802463164553,0.00611149
7,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,376563683,perlin_960745502,3,0.932279697224478,0.0013166531,22.4566390607742,9.672263e-11,0.04825961,0.00015423696822836064,0.0017266284849029034,0.0025577268
8,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,376563683,perlin_759352143,0,0.969617538538545,0.0040572127,21.739583709591415,8.089817e-09,0.04143325,0.00046941807522671297,0.004803039599210024,0.0058183763
9,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,376563683,perlin_759352143,1,0.9648081316808278,0.0028799549,23.69112073180354,6.4460757e-09,0.18345658,0.00031734645745018497,0.0030578328878618777,0.009807382
10,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,376563683,perlin_759352143,2,0.9533896598900108,0.0027128663,18.26755963445695,6.4776273e-10,0.13442859,0.00023852001322666183,0.003229872731026262,0.00813609
11,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,376563683,perlin_759352143,3,0.9400923450233509,0.0021508005,19.80399660998927,8.2893914e-11,0.07905929,0.00032505736453458667,0.0026118577225133777,0.0052664154
12,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,376563683,perlin_37078787,0,0.960657733134949,0.0062502637,23.200924023044642,9.349641e-10,0.6878272,0.000449249055236578,0.003522537008393556,0.036388714
13,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,376563683,perlin_37078787,1,0.9750754529544319,0.0026656683,24.003516415030596,5.551115e-11,0.25630182,0.00030354953196365386,0.0024795388453640044,0.013964683
14,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,376563683,perlin_37078787,2,0.9587812616287593,0.0024619403,24.65305842523839,1.432543e-09,0.14368248,0.00018211143105872907,0.002182267897296697,0.010142147
15,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,376563683,perlin_37078787,3,0.953442337454982,0.0022765845,25.151638341266622,4.082814e-10,0.17176197,0.000276778286206536,0.0023862593807280064,0.0102788815
0,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,276731990,perlin_433611252,0,0.9037263936766586,0.022671014,16.108705002765607,1.1124009e-08,0.8436866,0.004792763967998326,0.02424733666703105,0.04473333
1,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,276731990,perlin_433611252,1,0.6717333238479719,0.02088544,12.393446524695314,4.1358317e-07,0.2908316,0.0038655814714729786,0.034891603514552116,0.022240737
2,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,276731990,perlin_433611252,2,0.8980873276876568,0.014922517,16.959782657504736,5.158629e-11,0.113910824,0.001722332410281524,0.020206669345498085,0.019285366
3,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,276731990,perlin_433611252,3,0.8600396369003263,0.018831424,18.442117496939634,1.0571544e-12,0.46821487,0.0014785172825213522,0.023684047628194094,0.03703898
4,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,276731990,perlin_960745502,0,0.9900077094084911,0.002311294,24.659756729835852,1.6597292e-09,0.06715083,0.00012674338722717948,0.0018754350894596428,0.0055227363
5,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,276731990,perlin_960745502,1,0.9908711850189995,0.0015259031,23.98830315517635,2.3374103e-10,0.04074218,9.53997005126439e-05,0.0017440662195440382,0.0026709642
6,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,276731990,perlin_960745502,2,0.939992804071902,0.002350905,18.908957216718377,1.9204638e-10,0.22147794,5.7228017794841435e-05,0.0010004491778090596,0.016091906
7,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,276731990,perlin_960745502,3,0.9500804081772252,0.00097056257,23.781116440887168,9.885648e-10,0.059981726,8.327586147061083e-05,0.00099691646755673,0.003675812
8,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,276731990,perlin_759352143,0,0.9888454891329549,0.001489551,26.09130763798193,1.9323432e-11,0.07346098,0.00011796648686868139,0.001509545516455546,0.0050580218
9,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,276731990,perlin_759352143,1,0.9787497948799332,0.0017390274,25.881912792500415,3.5251801e-12,0.15445489,0.00010323164678993635,0.001218523975694552,0.008881993
10,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,276731990,perlin_759352143,2,0.9685071633360703,0.0018329809,19.97026437301281,1.4941017e-09,0.15632349,7.477692452084739e-05,0.0010453324357513338,0.0115479585
11,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,276731990,perlin_759352143,3,0.9725461244319967,0.0009856472,23.192783355149615,1.6187052e-11,0.07946947,6.767234845028725e-05,0.000786925942520611,0.004779455
12,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,276731990,perlin_37078787,0,0.9821629458277035,0.0028337538,26.636285651223194,4.7072035e-10,0.554387,8.279760731966235e-05,0.0009322973637608811,0.025573974
13,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,276731990,perlin_37078787,1,0.9867861161836374,0.0014132184,26.759484184722908,9.204406e-10,0.15560272,8.714010436960962e-05,0.0009692008461570367,0.007318774
