,label,seed,window,file,basis,n,entry,params,depth,width,r2,l2,psnr,min,max,q1,q3,std
0,abf cubic_spline x  1 @ [1],844281085,,perlin_778030991,abf cubic_spline,1,0,1,1,1,-1.2081551314935268e-09,0.09272655,7.825869942106816,3.282935e-10,0.5620707,0.006766751175746322,0.08443259075284004,0.1485054
1,abf cubic_spline x  1 @ [1],844281085,,perlin_778030991,abf cubic_spline,1,1,1,1,1,-7.032760152014816e-09,0.084518366,6.376864592867238,3.7326263e-08,0.36697578,0.014812865993008018,0.1089067067950964,0.09737014
2,abf cubic_spline x  1 @ [1],844281085,,perlin_778030991,abf cubic_spline,1,2,1,1,1,6.863327906003747e-09,0.07527635,6.511298479295591,1.9202082e-10,0.3371232,0.013659175019711256,0.1058735977858305,0.08219663
3,abf cubic_spline x  1 @ [1],844281085,,perlin_778030991,abf cubic_spline,1,3,1,1,1,-6.077623959654943e-09,0.040183876,8.219131732018546,2.1337429e-07,0.2666645,0.008974634343758225,0.04190545994788408,0.056762412
4,abf cubic_spline x  1 @ [1],844281085,,perlin_297699213,abf cubic_spline,1,0,1,1,1,-2.0886043561318957e-08,0.17091906,6.537950830306554,5.0814164e-10,0.77016795,0.04062402527779341,0.1989351436495781,0.1974326
5,abf cubic_spline x  1 @ [1],844281085,,perlin_297699213,abf cubic_spline,1,1,1,1,1,-9.518799082286478e-09,0.09859328,7.515168559991521,2.2236591e-08,0.55637044,0.007762280525639653,0.13285820931196213,0.12936558
6,abf cubic_spline x  1 @ [1],844281085,,perlin_297699213,abf cubic_spline,1,2,1,1,1,5.409842573911305e-10,0.09622389,5.564591309168324,6.284332e-08,0.34653112,0.009601723868399858,0.16518253833055496,0.096612364
7,abf cubic_spline x  1 @ [1],844281085,,perlin_297699213,abf cubic_spline,1,3,1,1,1,1.084875766999005e-08,0.06690458,8.393893277515506,5.3732236e-09,0.4622161,0.0051115762908011675,0.0749758780002594,0.098516956
8,abf cubic_spline x  1 @ [1],844281085,,perlin_873099211,abf cubic_spline,1,0,1,1,1,-8.157839737066297e-09,0.17470896,4.993368974735246,6.202931e-07,0.5516355,0.017615981865674257,0.31813569366931915,0.18003197
9,abf cubic_spline x  1 @ [1],844281085,,perlin_873099211,abf cubic_spline,1,1,1,1,1,7.92041232600127e-09,0.14303893,7.107595954345946,1.5449766e-07,0.73487586,0.028590522706508636,0.1871700882911682,0.16666852
10,abf cubic_spline x  1 @ [1],844281085,,perlin_873099211,abf cubic_spline,1,2,1,1,1,-1.4696431849259284e-08,0.06112117,6.512996122876832,6.213146e-10,0.27383634,0.0067820471012964845,0.10199197009205818,0.07773757
