,Vertex,Edge,inputEncode,outputDecode,inputEdgeEncode,vertexFeatures,vertexHiddenLayout,feedThroughVertexFeatures,edgeMLP,edgeFeatures,edgeHiddenLayout,feedThroughEdgeFeatures,messagelayout,parameters,seed,file,entry,r2,l2,psnr,min,max,q1,q3,std
5,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,930192929,perlin_960745502,1,0.8892882818525931,0.00046492973,39.77897893889086,1.4190391e-09,0.013374274,0.00012209692431497388,0.00047469361015828326,0.0009599971
6,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,930192929,perlin_960745502,2,0.6245742568073607,0.00047784735,39.577454832880875,2.7063152e-10,0.009857868,0.00012411800707923248,0.0006379397091222927,0.0005949323
7,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,930192929,perlin_960745502,3,0.09646314180467042,0.0004396201,39.734436507732106,6.004086e-09,0.008830887,4.9452897656010464e-05,0.0007183154521044344,0.00052984623
8,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,930192929,perlin_759352143,0,0.7972561846870201,0.0007895679,37.49007624256764,2.7512215e-11,0.035179008,0.00015207585238385946,0.00033615200663916767,0.002541656
9,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,930192929,perlin_759352143,1,0.7319644606038018,0.00040531502,40.25979807933015,1.7195134e-12,0.051734213,4.435857590578962e-05,0.00028891961846966296,0.0024842748
10,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,930192929,perlin_759352143,2,0.7821219947802305,0.0003902373,40.3986472899946,1.1510792e-12,0.030752497,5.051453058513289e-06,0.00028031323017785326,0.0021383194
11,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,930192929,perlin_759352143,3,0.8161990155232769,0.00029531092,41.54986262249638,3.5527137e-11,0.026425323,1.4425090967051801e-05,0.00028878690500278026,0.0015320885
12,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,930192929,perlin_37078787,0,0.9288043953623273,0.00036464815,40.81844034423564,7.781864e-11,0.006189048,0.00016705565940355882,0.0004503819363890216,0.00044572324
13,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,930192929,perlin_37078787,1,0.8727920331553218,0.00027950207,41.85429320349996,3.159188e-06,0.0058234767,9.427864642930217e-05,0.00033712093136273324,0.0003223114
14,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,930192929,perlin_37078787,2,0.8698819737012853,0.00028312398,41.89317627745294,5.7413274e-08,0.0029435153,0.00010445505904499441,0.0004574169870465994,0.00024359678
15,MP-PDE,MP-PDE,False,False,False,[1 1],[64 64],0,False,[1 1 1],[64 64],0,[8],10313,930192929,perlin_37078787,3,0.8409439626323664,0.00029846458,41.53567653575323,5.4626526e-11,0.00252641,0.00013593081894214265,0.0004008293690276332,0.00022323408
0,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,366911340,perlin_433611252,0,-0.002698041550231123,0.017339354,24.308404398815682,1.4210855e-10,0.036238227,0.009177307598292828,0.024029093328863382,0.009756519
1,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,366911340,perlin_433611252,1,-0.00036901113593645896,0.002085187,33.239799844925415,1.4784973e-10,0.008991696,0.00019205505668651313,0.0029226625338196754,0.0025306884
2,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,366911340,perlin_433611252,2,-0.00130447908768061,0.011646381,26.01110845380218,1.2450073e-08,0.031357974,0.0038291062228381634,0.019403142388910055,0.00896635
3,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,366911340,perlin_433611252,3,-0.0008060400147997804,0.009008557,27.00885481399924,3.2198386e-09,0.028715419,0.0011454856721684337,0.014548109145835042,0.008957762
4,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,366911340,perlin_960745502,0,-0.00023859524788516495,0.0063519636,28.593162544914726,2.551701e-10,0.020005856,0.0015780252288095653,0.010430519469082355,0.005523258
5,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,366911340,perlin_960745502,1,-7.765448231999983e-06,0.0041994955,30.220880086352683,1.4267755e-08,0.011463978,0.0011754808656405658,0.006888695061206818,0.0033297641
6,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,366911340,perlin_960745502,2,-0.0012639115408050738,0.0012744233,35.31720981701365,1.7808475e-09,0.006427789,0.00019957595577579923,0.0014081881672609597,0.0016028727
7,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,366911340,perlin_960745502,3,-0.0055520617215900625,0.0004892561,39.269849476661776,6.041091e-09,0.0016411131,0.00015594666911056265,0.0007965871191117913,0.00038808552
8,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,366911340,perlin_759352143,0,-1.6974102510225464e-06,0.0038944185,30.559544734869377,2.7014266e-09,0.02069542,0.00020256314746802673,0.006155583541840315,0.0054758294
9,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,366911340,perlin_759352143,1,-0.0008559733993243057,0.0015134634,34.538005345223475,1.9122126e-10,0.0071324683,0.00023928878727019764,0.002073103445582092,0.0019334815
10,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,366911340,perlin_759352143,2,-0.0005626224883632513,0.0017920894,33.778338292948455,2.8654767e-10,0.004900525,0.0004084260726813227,0.002902342122979462,0.0014499467
11,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,366911340,perlin_759352143,3,-0.0007380407717976212,0.0016078742,34.190137130162896,8.740244e-10,0.0056639845,0.0003732528566615656,0.0024244626984000206,0.0015164337
12,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,366911340,perlin_37078787,0,-9.74476642041644e-05,0.005122278,29.342548599449874,4.8799507e-09,0.022050506,0.00038623543514404446,0.007263380219228566,0.005947577
13,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,366911340,perlin_37078787,1,-0.0002911127476028508,0.0021978454,32.89817165935244,2.2510562e-09,0.0072778948,0.0005619008297799155,0.0031218428048305213,0.0019162685
14,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,366911340,perlin_37078787,2,-0.00030786494339873904,0.0021765714,33.03521392961702,1.2619807e-09,0.008173924,0.00034273207711521536,0.0033974641701206565,0.0023361
15,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,366911340,perlin_37078787,3,-0.00048368264843490216,0.001877382,33.54907821073005,1.0510348e-10,0.010289096,0.0005231080140220001,0.0025360241415910423,0.0022556894
0,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,316013540,perlin_433611252,0,0.5560336026758254,0.007677377,27.846605164268293,1.2283294e-09,0.01909006,0.0024102188763208687,0.010971421375870705,0.005116
1,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,316013540,perlin_433611252,1,0.541898908206743,0.00095487403,36.63178987663225,1.9453239e-10,0.0027257567,0.00014377955085365102,0.0016744747990742326,0.0007598268
2,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,316013540,perlin_433611252,2,0.6089293656192133,0.004548624,30.094217196074915,2.7138327e-09,0.015596313,0.0005828302673762664,0.008580134715884924,0.004539334
3,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,316013540,perlin_433611252,3,0.6078577860839913,0.0035297899,31.077917641814032,3.0859724e-09,0.013749819,0.0004932895099045709,0.005380954360589385,0.004094894
4,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,316013540,perlin_960745502,0,0.7069441288579772,0.0018610363,33.92469484879196,1.4370585e-09,0.008994545,0.0002841595996869728,0.0025868293596431613,0.0022653842
5,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,316013540,perlin_960745502,1,0.7738897555620762,0.00094954163,36.677711834474884,6.508003e-10,0.002903039,0.00014146135436021723,0.0016556474147364497,0.00089701236
6,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,316013540,perlin_960745502,2,0.27836396929529605,0.00091850886,36.73951343523221,6.571099e-11,0.002827413,0.0003451473530731164,0.001436572871170938,0.0006932667
7,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,316013540,perlin_960745502,3,-1.1162555340750702,0.0010296741,36.0382141002395,0.00016961143,0.0028087066,0.0004539295405265875,0.0015152455016504973,0.00062736095
8,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,316013540,perlin_759352143,0,0.5677162201036308,0.0016834913,34.20186209783781,6.8050667e-09,0.009963465,0.0003564424187061377,0.0017707753577269614,0.0022263043
9,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,316013540,perlin_759352143,1,0.5387760238411835,0.0006974486,37.90260353511374,7.1304385e-10,0.0022460592,0.00031958863110048696,0.0010255903471261263,0.00050812325
10,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,316013540,perlin_759352143,2,0.7239245605286301,0.0004944737,39.37050331362475,3.5811922e-09,0.0023140681,4.622505821316736e-05,0.0006782253476558253,0.0005902778
11,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,316013540,perlin_759352143,3,0.6640013759979457,0.0005398451,38.929965957966324,1.6427748e-11,0.0022810642,5.145114664628636e-05,0.000898302489076741,0.0005532435
12,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,316013540,perlin_37078787,0,0.6366025805400889,0.0018612412,33.739153872863746,1.3481497e-08,0.010139294,0.0005087236932013184,0.0019376368436496705,0.0024149036
13,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,316013540,perlin_37078787,1,0.7698356867303794,0.0005057184,39.27905491841267,1.6427748e-11,0.0023531811,3.697040847328026e-05,0.0008723336504772305,0.0005787749
14,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,316013540,perlin_37078787,2,0.6860625694732039,0.00068309694,38.06812024272408,1.1510792e-10,0.0023379163,0.00016995015903376043,0.001061248010955751,0.0005977043
15,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,316013540,perlin_37078787,3,0.6677777722631714,0.0006234065,38.3368910738996,6.190248e-11,0.0028767262,0.00013855139332008548,0.0009439261048100889,0.00070781657
0,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,293277182,perlin_433611252,0,-0.0021597137208615447,0.017330047,24.3107365338571,2.0327434e-08,0.036512606,0.00913159130141139,0.02409163024276495,0.0098090535
1,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,293277182,perlin_433611252,1,-0.001222534466571723,0.002086966,33.236095907546535,1.6575541e-08,0.008855797,0.00020976570158381946,0.0029839464114047587,0.0024860178
2,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,293277182,perlin_433611252,2,-0.0008671814546501455,0.011641295,26.013005585837238,2.296531e-09,0.031613242,0.0038352918345481157,0.01920787524431944,0.008964213
3,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,293277182,perlin_433611252,3,-0.00043302256149591045,0.009005198,27.010474398216605,7.7812956e-10,0.02895972,0.0011248265800531954,0.014414188452064991,0.009026158
4,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,293277182,perlin_960745502,0,-4.121811708746037e-05,0.00635071,28.594019985549444,1.7070306e-08,0.019802893,0.001574365742271766,0.010510026011615992,0.0054998826
5,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,293277182,perlin_960745502,1,-6.911517824703672e-05,0.0041997535,30.22061347566611,9.789858e-09,0.0116185285,0.0011739403707906604,0.0068371237721294165,0.0033275327
6,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,293277182,perlin_960745502,2,-0.0031039928453229226,0.0012767655,35.309235346339065,2.185061e-10,0.0063129673,0.00021094917610753328,0.0014456125791184604,0.0015662
7,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,293277182,perlin_960745502,3,-0.011475137846979955,0.000492138,39.24434348547484,2.4016344e-10,0.0016999099,0.0001577194379933644,0.0007842620834708214,0.00039050815
8,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,293277182,perlin_759352143,0,-0.00010452252207437951,0.003894819,30.559097722315304,1.5102728e-09,0.020902896,0.00019891637930413708,0.006122606690041721,0.0055192313
9,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,293277182,perlin_759352143,1,-0.002280503360270858,0.0015156175,34.531828878540416,7.0036776e-10,0.0072544822,0.0002407309330010321,0.002068881585728377,0.0019449946
10,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,293277182,perlin_759352143,2,-0.0016578006159850833,0.0017940509,33.773587562829746,1.7826096e-10,0.005001751,0.00038853835576446727,0.002870167139917612,0.0014624264
11,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,293277182,perlin_759352143,3,-0.0020351059981078556,0.0016099582,34.18451141486229,1.7826096e-10,0.0057727713,0.00036028438626090065,0.0024066147743724287,0.0015493418
12,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,293277182,perlin_37078787,0,-3.241752799532094e-08,0.0051217787,29.342971840902223,8.185452e-12,0.022264648,0.00039870569889899343,0.007208425202406943,0.006005216
13,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,293277182,perlin_37078787,1,-0.0010502438116737345,0.0021995136,32.89487622468917,9.555379e-11,0.0074011413,0.0005678006127709523,0.003150719916447997,0.0019394937
14,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,293277182,perlin_37078787,2,-0.0010867920852000168,0.0021782662,33.03183336455828,2.1151436e-10,0.008044376,0.0003261801102780737,0.003410738194361329,0.0023293004
15,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,293277182,perlin_37078787,3,-0.0014898054060785704,0.0018792702,33.54471176666796,1.5967316e-10,0.01043554,0.0005264208448352292,0.0025049237301573157,0.0022853396
0,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,930192929,perlin_433611252,0,-0.0025832658434965516,0.017337369,24.308901744844977,1.821013e-08,0.036294162,0.009200721979141235,0.024044341407716274,0.009766972
1,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,930192929,perlin_433611252,1,-0.0005029446947992788,0.002085466,33.2392189537281,4.7805315e-09,0.008963864,0.00019613975018728524,0.0029322149930521846,0.002521493
2,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,930192929,perlin_433611252,2,-0.0012079653919450095,0.011645258,26.01152721831913,3.300579e-08,0.03141001,0.0038264465983957052,0.019362380262464285,0.008965696
3,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,930192929,perlin_433611252,3,-0.0007205398951917186,0.009007787,27.009225179150036,4.4247486e-09,0.028765215,0.0011414779582992196,0.014512702357023954,0.0089716
4,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,930192929,perlin_960745502,0,-0.00018505800954660145,0.0063516237,28.59339600876062,4.3615387e-09,0.019964332,0.0015756546636112034,0.010440345155075192,0.0055183
5,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,930192929,perlin_960745502,1,-2.716365916644037e-07,0.0041994643,30.220913795167085,1.14087015e-08,0.01149545,0.0011730726691894233,0.006892751203849912,0.0033290966
6,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,930192929,perlin_960745502,2,-0.001573561675471069,0.0012748174,35.31586619030098,1.6427748e-09,0.006404261,0.00019990619330201298,0.0014171471120789647,0.0015953194
7,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,930192929,perlin_960745502,3,-0.006588624135679844,0.0004897604,39.26537506917009,1.4011334e-09,0.001653034,0.00015595630975440145,0.0007946065743453801,0.0003883708
8,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,930192929,perlin_759352143,0,-1.1036622824533993e-06,0.0038944164,30.55954669970894,8.20819e-11,0.020737698,0.00020235454212524928,0.006160553311929107,0.005484599
9,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,930192929,perlin_759352143,1,-0.0010912310010466886,0.0015138192,34.536984939747846,1.2789769e-09,0.0071572964,0.00024056294205365703,0.0020752171403728426,0.0019357065
10,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,930192929,perlin_759352143,2,-0.0007392933349013031,0.0017924057,33.77757189369383,1.7012667e-09,0.0049211085,0.00040566139796283096,0.0028925725491717458,0.001452296
11,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,930192929,perlin_759352143,3,-0.0009505437023051844,0.0016082157,34.18921474966216,4.0523105e-09,0.005686112,0.000372173213690985,0.002421024430077523,0.0015230331
12,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,930192929,perlin_37078787,0,-6.114421912628565e-05,0.005122092,29.342705692809588,5.5712235e-10,0.022094144,0.0003882822275045328,0.007243811152875423,0.0059592463
13,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,930192929,perlin_37078787,1,-0.00040784400035898116,0.002198102,32.897665039457735,4.584763e-09,0.007302975,0.0005635167472064495,0.0031315049272961915,0.001920841
14,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,930192929,perlin_37078787,2,-0.00042826702704190645,0.0021768333,33.03469159818542,2.2737368e-09,0.00814739,0.00033850374893518165,0.003402389178518206,0.0023345565
15,MP-PDE,MP-PDE,False,False,False,[1 1],[1 1 1],0,False,[1 1 1],[1 1 1],0,[8],52,930192929,perlin_37078787,3,-0.0006443052416409412,0.0018776834,33.54838045142004,2.7762894e-09,0.010318913,0.0005236917932052165,0.002528154873289168,0.0022616354
0,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,366911340,perlin_433611252,0,0.9055361033517144,0.0016335356,34.56744784848149,0.00010480061,0.0024467332,0.0015271457377821207,0.0019012427073903382,0.00041817277
1,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,366911340,perlin_433611252,1,0.5989886902800861,0.00083587505,37.20983716731352,0.00012079896,0.0018337137,0.000367414097127039,0.0016696318925824016,0.0005775998
2,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,366911340,perlin_433611252,2,0.8801958526327835,0.001393467,35.23205123293597,0.00011761285,0.001985802,0.0009411126375198364,0.00178706826409325,0.0004997467
3,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,366911340,perlin_433611252,3,0.8387216127974071,0.0014517154,34.93659196604706,0.00012594677,0.0018252395,0.0014725301298312843,0.0017321016930509359,0.00046344125
4,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,366911340,perlin_960745502,0,0.9804369285183032,0.00012423427,45.679829112304574,5.184262e-10,0.0030605688,1.5456867913599126e-05,0.00014751664275536314,0.00028835578
5,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,366911340,perlin_960745502,1,0.9790391400450252,8.802435e-05,47.00682336491572,3.6962433e-11,0.0030566263,1.905762383103138e-05,6.754908645234536e-05,0.00027357216
6,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,366911340,perlin_960745502,2,0.9608650854313839,4.981149e-05,49.397051312224434,1.8417268e-11,0.003028339,5.840297376380477e-06,3.6641406040871516e-05,0.00026065
7,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,366911340,perlin_960745502,3,0.9118182070949064,4.2905267e-05,49.84010684728153,1.2033894e-09,0.0030134919,1.3252175676825573e-05,4.81463303003693e-05,0.00018506359
8,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,366911340,perlin_759352143,0,0.9570141807734386,0.0001674045,44.22629914919345,2.2737368e-13,0.0017593014,1.2226294643369329e-06,9.501966633251868e-05,0.00034246503
9,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,366911340,perlin_759352143,1,0.9429894873356204,8.620953e-05,46.98217214766024,5.1159077e-13,0.0017577017,1.6206209920710535e-06,0.00010124463915417437,0.000181988
10,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,366911340,perlin_759352143,2,0.947914148306868,9.329001e-05,46.6135833424282,0.0,0.0017724864,1.7767254689715628e-06,0.00016746723849792033,0.00017766113
11,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,366911340,perlin_759352143,3,0.9482434763346425,8.31566e-05,47.053690209273434,8.645884e-11,0.0017525876,1.0251648063785979e-06,0.00015645020539523102,0.00015071686
12,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,366911340,perlin_37078787,0,0.9952343599889997,2.4408553e-05,52.56175906222829,3.637979e-12,0.001582175,1.1249669285007258e-07,1.3676904927706346e-05,0.00013568709
13,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,366911340,perlin_37078787,1,0.9918555301466654,1.7895076e-05,53.79080793748942,5.6045337e-09,0.0015761114,1.4952136098145274e-06,9.536280458632973e-06,0.00013554031
14,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,366911340,perlin_37078787,2,0.9941788905279333,1.266616e-05,55.38649338126984,1.114131e-11,0.0015547925,3.5449227198114386e-06,9.340166116089677e-06,9.5693074e-05
15,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,366911340,perlin_37078787,3,0.9932900832541196,1.2590988e-05,55.28400624304379,1.3744881e-07,0.0015836548,2.8128505391578074e-06,8.53076176099421e-06,9.728253e-05
0,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,316013540,perlin_433611252,0,0.9523532992682511,0.00082394003,37.53977740897194,1.2346538e-06,0.006147105,0.00024175856378860772,0.001336576882749796,0.00063327316
1,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,316013540,perlin_433611252,1,0.6938782911397693,0.00063808553,38.38246081132327,0.00028051785,0.0058958763,0.0004150197419221513,0.0008583278395235538,0.00041530418
2,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,316013540,perlin_433611252,2,0.9360258470856302,0.0007440967,37.95672409609751,1.0063022e-06,0.0059241946,0.000281105145404581,0.0011869992886204273,0.00057525176
3,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,316013540,perlin_433611252,3,0.9171459619243955,0.0007457941,37.82921711133097,1.2404889e-06,0.0058139833,0.00030717220215592533,0.00101869335048832,0.00049837073
4,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,316013540,perlin_960745502,0,0.97377861395436,0.00016651757,44.40764271666146,6.963319e-13,0.011865821,8.515104809703189e-06,0.00011198377796972636,0.0010405459
5,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,316013540,perlin_960745502,1,0.9659417110023762,0.00014302653,44.89868639637603,1.1510792e-10,0.011836544,2.456815991536132e-06,6.415246207325254e-05,0.0010379626
6,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,316013540,perlin_960745502,2,0.9122975085614372,0.00011162901,45.89257609619992,1.1951329e-11,0.011733118,2.0676491772064765e-06,2.1594511963485274e-05,0.0010269041
7,MP-PDE,MP-PDE,False,False,False,[1 1],[4 4 4],0,False,[1 1 1],[4 4 4],0,[8],229,316013540,perlin_960745502,3,0.8648431709031162,6.576119e-05,47.98551544661588,3.842615e-11,0.011694696,2.709945079004683e-06,2.921347550000064e-05,0.0007293641
